symbol,time,askclose,askhigh,asklow,askopen,bidclose,bidhigh,bidlow,bidopen,close,high,low,open
USDCAD,2025-04-24 11:00:00,1.38804,1.38883,1.3856,1.38613,1.38787,1.38866,1.38541,1.3859,1.387955,1.388745,1.385505,1.386015
USDCAD,2025-04-24 12:00:00,1.38908,1.38984,1.38723,1.38804,1.3889,1.38966,1.38707,1.38787,1.38899,1.38975,1.38715,1.387955
USDCAD,2025-04-24 13:00:00,1.388,1.39003,1.38799,1.38908,1.38784,1.38983,1.38782,1.3889,1.38792,1.38993,1.387905,1.38899
USDCAD,2025-04-24 14:00:00,1.3873,1.38857,1.38728,1.388,1.38714,1.3884,1.38712,1.38784,1.38722,1.388485,1.3872,1.38792
USDCAD,2025-04-24 15:00:00,1.38622,1.38771,1.38615,1.3873,1.38605,1.38754,1.38597,1.38714,1.386135,1.387625,1.38606,1.38722
USDCAD,2025-04-24 16:00:00,1.38582,1.38667,1.3848,1.38622,1.38567,1.3865,1.38465,1.38605,1.385745,1.386585,1.384725,1.386135
USDCAD,2025-04-24 17:00:00,1.38556,1.38603,1.38435,1.38582,1.38534,1.38585,1.38417,1.38567,1.38545,1.38594,1.38426,1.385745
USDCAD,2025-04-24 18:00:00,1.38544,1.3861,1.38499,1.38556,1.38465,1.38545,1.38452,1.38534,1.385045,1.385775,1.384755,1.38545
USDCAD,2025-04-24 19:00:00,1.38574,1.38592,1.38467,1.38544,1.38554,1.38571,1.38447,1.38465,1.38564,1.385815,1.38457,1.385045
USDCAD,2025-04-24 20:00:00,1.38564,1.38607,1.38532,1.38574,1.38545,1.38589,1.38512,1.38554,1.385545,1.38598,1.38522,1.38564
USDCAD,2025-04-24 21:00:00,1.38654,1.38667,1.3856,1.38564,1.38634,1.38647,1.38543,1.38545,1.38644,1.38657,1.385515,1.385545
USDCAD,2025-04-24 22:00:00,1.38711,1.38726,1.38587,1.38654,1.38696,1.3871,1.38567,1.38634,1.387035,1.38718,1.38577,1.38644
USDCAD,2025-04-24 23:00:00,1.38683,1.38721,1.38644,1.38711,1.38664,1.38704,1.38627,1.38696,1.386735,1.387125,1.386355,1.387035
